Objects
100
,,Global Angle Nico_1:Nico_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
354,0,-0.004226,-0.019870,-0.026017,-32.649525,-56.477703,669.754517
355,0,-0.004514,-0.019673,-0.025431,-32.696991,-56.472919,669.758362
356,0,-0.004506,-0.019185,-0.024715,-32.740376,-56.462505,669.749146
357,0,-0.004835,-0.018703,-0.024051,-32.774933,-56.456043,669.739075
358,0,-0.005034,-0.018363,-0.023413,-32.814400,-56.444237,669.720703
359,0,-0.005204,-0.018235,-0.022967,-32.852146,-56.425205,669.667114
360,0,-0.005445,-0.017863,-0.022412,-32.892006,-56.428799,669.614746
361,0,-0.005443,-0.017656,-0.022193,-32.929707,-56.420456,669.552734
362,0,-0.005556,-0.017617,-0.021995,-32.965702,-56.417145,669.509766
363,0,-0.005339,-0.017397,-0.021892,-33.003685,-56.409431,669.464111
364,0,-0.005134,-0.017110,-0.021834,-33.030361,-56.401711,669.413452
365,0,-0.002724,-0.018763,-0.027590,-33.224316,-56.485966,669.303223
366,0,-0.002485,-0.018529,-0.027771,-33.262993,-56.472061,669.238892
367,0,-0.002199,-0.018245,-0.027801,-33.296013,-56.455784,669.180664
368,0,-0.002288,-0.018293,-0.027984,-33.336895,-56.411114,669.093201
369,0,-0.002331,-0.018199,-0.028100,-33.373798,-56.369324,669.019348
370,0,-0.002354,-0.017981,-0.028164,-33.404873,-56.303307,668.955750
371,0,-0.002363,-0.017879,-0.028176,-33.440075,-56.237473,668.900574
372,0,-0.002322,-0.017908,-0.028342,-33.479465,-56.159904,668.846558
373,0,-0.002224,-0.018079,-0.028445,-33.521320,-56.079971,668.791260
374,0,-0.002241,-0.018269,-0.028505,-33.573257,-55.986729,668.737610
375,0,-0.002131,-0.018388,-0.028549,-33.618725,-55.888416,668.692505
376,0,-0.002153,-0.018325,-0.028543,-33.664387,-55.790810,668.638916
377,0,-0.001909,-0.018137,-0.028665,-33.698242,-55.703362,668.595520
378,0,-0.001563,-0.017826,-0.028596,-33.729549,-55.631210,668.558594
379,0,-0.001369,-0.017686,-0.028533,-33.756573,-55.562325,668.520325
380,0,-0.001066,-0.017672,-0.028704,-33.778423,-55.499393,668.488647
381,0,-0.000786,-0.017453,-0.028730,-33.807163,-55.448170,668.450806
382,0,-0.000613,-0.017446,-0.028968,-33.835083,-55.377689,668.406372
383,0,-0.000258,-0.017323,-0.029343,-33.873989,-55.306034,668.364624
384,0,0.000242,-0.016995,-0.029680,-33.910019,-55.223793,668.304688
385,0,0.000822,-0.016482,-0.029896,-33.949181,-55.160751,668.243652
386,0,0.001114,-0.016005,-0.029993,-33.988434,-55.107426,668.175964
387,0,0.001249,-0.015915,-0.030315,-34.038422,-55.035519,668.095947
388,0,0.001527,-0.015552,-0.030320,-34.089859,-54.968975,668.009033
389,0,0.001551,-0.015031,-0.030112,-34.148800,-54.899326,667.909729
390,0,0.001515,-0.014455,-0.029802,-34.221928,-54.797611,667.794800
391,0,0.001503,-0.014168,-0.029688,-34.300510,-54.698654,667.685181
392,0,0.001454,-0.013978,-0.029368,-34.394348,-54.595810,667.577942
393,0,0.001389,-0.013853,-0.028996,-34.489056,-54.503910,667.458740
394,0,0.001158,-0.013781,-0.028543,-34.579567,-54.427937,667.356873
395,0,0.001030,-0.013834,-0.027970,-34.650024,-54.337795,667.262085
396,0,0.000697,-0.013954,-0.027514,-34.714409,-54.253899,667.175293
397,0,0.000244,-0.013858,-0.026977,-34.779137,-54.168404,667.107849
398,0,0.000137,-0.013763,-0.026615,-34.825485,-54.087616,667.039917
399,0,-0.000068,-0.013719,-0.026207,-34.871536,-54.007385,666.980164
400,0,-0.000208,-0.013781,-0.025898,-34.898075,-53.940567,666.929626
401,0,-0.000227,-0.013797,-0.025615,-34.913696,-53.896984,666.892761
402,0,-0.000119,-0.013719,-0.025301,-34.903347,-53.881702,666.878662
403,0,-0.000323,-0.013503,-0.025020,-34.876160,-53.867043,666.870850
404,0,-0.000346,-0.013595,-0.024990,-34.832081,-53.851803,666.873047
405,0,-0.000305,-0.013484,-0.024876,-34.770702,-53.839977,666.893921
406,0,-0.000386,-0.013442,-0.024912,-34.688835,-53.837570,666.922424
407,0,-0.000319,-0.013511,-0.024874,-34.601952,-53.860615,666.959290
408,0,-0.000107,-0.013555,-0.024953,-34.487850,-53.894283,666.994019
409,0,-0.000054,-0.013648,-0.025144,-34.363869,-53.919937,667.037354
410,0,-0.000028,-0.013804,-0.025278,-34.233982,-53.956306,667.084473
411,0,0.000161,-0.013598,-0.025375,-34.089264,-53.986691,667.137939
412,0,0.000055,-0.013602,-0.025582,-33.941444,-54.012737,667.208679
413,0,-0.000213,-0.013714,-0.025805,-33.779972,-54.040794,667.270630
414,0,-0.000330,-0.013402,-0.025681,-33.625408,-54.081371,667.319824
415,0,-0.000378,-0.013272,-0.025737,-33.470570,-54.094730,667.332764
416,0,-0.000651,-0.013357,-0.025693,-33.310081,-54.109745,667.352051
417,0,-0.000820,-0.013373,-0.025506,-33.166676,-54.116608,667.372559
418,0,-0.001209,-0.013359,-0.025406,-33.023888,-54.109867,667.384155
419,0,-0.001510,-0.013476,-0.025220,-32.887424,-54.099720,667.413208
420,0,-0.001857,-0.013954,-0.024949,-32.760109,-54.086174,667.449768
421,0,-0.002288,-0.014346,-0.024581,-32.625732,-54.081924,667.507507
422,0,-0.002718,-0.014743,-0.024232,-32.490047,-54.058727,667.549866
423,0,-0.002677,-0.014664,-0.023728,-32.351093,-54.059521,667.602173
424,0,-0.002804,-0.014670,-0.023319,-32.212337,-54.045200,667.643677
425,0,-0.002913,-0.014776,-0.023140,-32.074741,-54.017982,667.678650
426,0,-0.002990,-0.014668,-0.022727,-31.941614,-53.999260,667.717163
427,0,-0.003134,-0.014584,-0.022437,-31.808943,-53.992191,667.760559
428,0,-0.003458,-0.014548,-0.022130,-31.663504,-53.976147,667.807434
429,0,-0.003609,-0.014356,-0.021628,-31.513582,-53.965908,667.858032
430,0,-0.004002,-0.014453,-0.021105,-31.367094,-53.960464,667.908813
431,0,-0.004316,-0.014276,-0.020683,-31.228369,-53.961781,667.962952
432,0,-0.004675,-0.014083,-0.019980,-31.101801,-53.950500,668.012695
433,0,-0.005135,-0.013926,-0.019359,-30.975216,-53.939690,668.046021
434,0,-0.005289,-0.013583,-0.018469,-30.832512,-53.953094,668.095520
435,0,-0.005694,-0.013101,-0.017765,-30.691357,-53.977280,668.138306
436,0,-0.006084,-0.012872,-0.017091,-30.543591,-54.008892,668.190063
437,0,-0.006494,-0.012555,-0.016521,-30.414570,-54.039600,668.249451
438,0,-0.006710,-0.012105,-0.016267,-30.303427,-54.051750,668.301880
439,0,-0.006909,-0.011585,-0.016015,-30.197176,-54.069275,668.359314
440,0,-0.006906,-0.010930,-0.015628,-30.088066,-54.086258,668.415649
441,0,-0.006612,-0.010132,-0.015362,-29.992458,-54.136684,668.491455
442,0,-0.006522,-0.009716,-0.015245,-29.909708,-54.184326,668.563171
443,0,-0.006516,-0.009185,-0.014886,-29.834480,-54.235737,668.631653
444,0,-0.006421,-0.008599,-0.014357,-29.780441,-54.268024,668.691101
445,0,-0.006450,-0.008332,-0.013993,-29.732903,-54.278900,668.735718
446,0,-0.006645,-0.007984,-0.013746,-29.696968,-54.292122,668.791077
447,0,-0.006456,-0.007602,-0.013404,-29.655378,-54.296955,668.841187
448,0,-0.006856,-0.007270,-0.013077,-29.624893,-54.313778,668.895081
449,0,-0.006992,-0.006924,-0.012668,-29.597775,-54.327122,668.929626
450,0,-0.007253,-0.006489,-0.012323,-29.579643,-54.332981,668.944031
451,0,-0.005202,-0.008068,-0.017788,-29.731380,-54.468521,668.933411
452,0,-0.005312,-0.007828,-0.017703,-29.727167,-54.469376,668.941528
453,0,-0.005414,-0.007832,-0.017783,-29.726971,-54.480934,668.975647
454,0,-0.005282,-0.007595,-0.017829,-29.723328,-54.476555,669.007874
455,0,-0.005180,-0.007353,-0.018011,-29.711617,-54.483429,669.045166
456,0,-0.005031,-0.007132,-0.018161,-29.694838,-54.474171,669.057861
457,0,-0.004897,-0.006676,-0.018417,-29.663416,-54.461407,669.065979
458,0,-0.004951,-0.006252,-0.018730,-29.631800,-54.456429,669.074829
459,0,-0.004621,-0.005714,-0.019139,-29.596485,-54.423447,669.066467
460,0,-0.004548,-0.004911,-0.019314,-29.563032,-54.400612,669.064697
461,0,-0.004404,-0.004415,-0.019632,-29.521582,-54.377148,669.065674
462,0,-0.004089,-0.004207,-0.020014,-29.484392,-54.339897,669.078247
463,0,-0.003879,-0.003855,-0.020267,-29.441736,-54.321800,669.106079
464,0,-0.003790,-0.003823,-0.020670,-29.403357,-54.301823,669.117432
465,0,-0.003611,-0.003469,-0.020940,-29.361618,-54.270386,669.124756
466,0,-0.003252,-0.003034,-0.021319,-29.322578,-54.242130,669.127136
467,0,-0.003057,-0.002854,-0.021681,-29.289677,-54.195389,669.124939
468,0,-0.003057,-0.002639,-0.021974,-29.257631,-54.154690,669.135620
469,0,-0.002719,-0.002582,-0.022146,-29.232239,-54.120895,669.167786
470,0,-0.002603,-0.002405,-0.022203,-29.201132,-54.074055,669.217407
471,0,-0.002445,-0.002486,-0.022378,-29.181198,-54.010086,669.254272
472,0,-0.002241,-0.002175,-0.022343,-29.159105,-53.959259,669.291565
473,0,-0.002042,-0.002124,-0.022244,-29.148594,-53.897434,669.313416
474,0,-0.001926,-0.001964,-0.022098,-29.136932,-53.823944,669.329407
475,0,-0.001962,-0.002085,-0.022171,-29.123945,-53.775177,669.363525
476,0,-0.002001,-0.002157,-0.022186,-29.111189,-53.732426,669.404297
477,0,-0.001844,-0.002165,-0.022180,-29.097273,-53.692772,669.440979
478,0,-0.001817,-0.002247,-0.022143,-29.083117,-53.653584,669.469299
479,0,-0.001813,-0.002340,-0.022324,-29.066072,-53.613026,669.491089
480,0,-0.001975,-0.002429,-0.022372,-29.040417,-53.592705,669.506042
481,0,-0.001960,-0.002373,-0.022549,-29.009920,-53.577831,669.518799
482,0,-0.002015,-0.002533,-0.022793,-28.989697,-53.589657,669.542725
483,0,-0.002004,-0.002535,-0.023102,-28.962730,-53.606270,669.568054
484,0,-0.001853,-0.002694,-0.023295,-28.954266,-53.625004,669.594116
485,0,-0.001680,-0.002879,-0.023550,-28.939997,-53.648426,669.629028
486,0,-0.001430,-0.002992,-0.023741,-28.917921,-53.698261,669.653503
487,0,-0.001322,-0.002938,-0.023771,-28.898184,-53.761723,669.688416
488,0,-0.001287,-0.002778,-0.023712,-28.875872,-53.832668,669.715393
489,0,-0.001091,-0.002792,-0.023845,-28.863752,-53.911861,669.725098
490,0,-0.000987,-0.002449,-0.023801,-28.842340,-53.978104,669.724243
491,0,-0.000920,-0.002116,-0.023940,-28.817593,-54.060398,669.716736
492,0,-0.000906,-0.001740,-0.024090,-28.798836,-54.135715,669.687988
493,0,-0.001103,-0.001183,-0.024222,-28.777716,-54.215164,669.650146
494,0,-0.001477,-0.000767,-0.024409,-28.763102,-54.287807,669.613892
495,0,-0.001599,-0.000254,-0.024537,-28.776911,-54.327679,669.555176
496,0,-0.001857,0.000201,-0.024398,-28.788740,-54.383026,669.521301
497,0,-0.002150,0.000499,-0.024222,-28.810402,-54.430984,669.491760
498,0,-0.002180,0.000838,-0.023956,-28.843082,-54.470951,669.481689
499,0,-0.002386,0.000939,-0.023732,-28.887266,-54.523941,669.475891
500,0,-0.002505,0.001084,-0.023325,-28.932194,-54.568275,669.468018
501,0,-0.002471,0.001284,-0.022923,-28.973383,-54.596798,669.453796
502,0,-0.002681,0.001390,-0.022570,-29.003922,-54.636921,669.447083
503,0,-0.002964,0.001881,-0.022157,-29.035250,-54.662891,669.435425
504,0,-0.002935,0.002439,-0.021800,-29.044693,-54.681026,669.427368
505,0,-0.002994,0.002720,-0.021842,-29.055670,-54.697880,669.419983
506,0,-0.002925,0.003200,-0.021516,-29.056459,-54.725006,669.413086
507,0,-0.003285,0.003521,-0.021212,-29.049734,-54.767483,669.411133
508,0,-0.003457,0.003983,-0.020773,-29.031876,-54.805336,669.404541
509,0,-0.003593,0.004141,-0.020142,-29.000090,-54.862854,669.411072
510,0,-0.003695,0.004333,-0.019422,-28.959618,-54.932663,669.429138
511,0,-0.003613,0.004330,-0.018849,-28.914358,-55.003887,669.453369
512,0,-0.003535,0.004617,-0.018137,-28.869364,-55.101826,669.498108
513,0,-0.003157,0.004661,-0.017568,-28.814547,-55.206673,669.545959
514,0,-0.002862,0.005018,-0.017124,-28.756643,-55.291759,669.576477
515,0,-0.002651,0.005366,-0.016704,-28.691765,-55.375206,669.589050
516,0,-0.002578,0.005686,-0.016428,-28.614780,-55.452053,669.587097
517,0,-0.002609,0.005773,-0.016385,-28.541271,-55.510250,669.562561
518,0,-0.002628,0.005978,-0.016334,-28.489862,-55.564503,669.549744
519,0,-0.002726,0.005696,-0.016463,-28.449135,-55.621639,669.531189
520,0,-0.002709,0.005438,-0.016547,-28.410461,-55.663982,669.503479
521,0,-0.002789,0.005274,-0.016583,-28.380713,-55.703465,669.474487
522,0,-0.002918,0.005230,-0.016812,-28.356150,-55.719849,669.462585
523,0,-0.002854,0.005032,-0.017050,-28.342344,-55.719856,669.441467
524,0,-0.003098,0.004888,-0.017201,-28.322977,-55.726200,669.424072
525,0,-0.003129,0.004593,-0.017362,-28.316635,-55.708820,669.402344
526,0,-0.003130,0.004488,-0.017460,-28.311646,-55.693562,669.391174
527,0,-0.002995,0.004441,-0.017509,-28.316050,-55.686245,669.381897
528,0,-0.002822,0.004690,-0.017387,-28.324492,-55.675224,669.382446
529,0,-0.002377,0.003408,-0.025003,-28.363226,-55.175655,669.210754
530,0,-0.002166,0.003674,-0.024679,-28.385540,-55.168907,669.187073
531,0,-0.002221,0.003835,-0.024380,-28.404787,-55.150963,669.156921
532,0,-0.002366,0.003881,-0.023997,-28.433374,-55.116962,669.123962
533,0,-0.002601,0.003872,-0.023611,-28.458996,-55.119137,669.114685
534,0,-0.002707,0.003913,-0.023168,-28.492258,-55.117611,669.106384
535,0,-0.002830,0.003922,-0.022683,-28.515404,-55.112255,669.103333
536,0,-0.003142,0.003761,-0.022149,-28.538630,-55.087532,669.084229
537,0,-0.003512,0.003849,-0.021513,-28.550850,-55.063545,669.077454
538,0,-0.003901,0.003899,-0.020807,-28.563726,-55.037319,669.080322
539,0,-0.004294,0.004095,-0.020108,-28.564123,-55.010193,669.097595
540,0,-0.004744,0.004057,-0.019474,-28.555906,-55.003025,669.141235
541,0,-0.004966,0.004050,-0.019042,-28.538126,-55.002831,669.185852
542,0,-0.005066,0.004159,-0.018712,-28.532154,-55.022373,669.254822
543,0,-0.004812,0.004340,-0.018533,-28.525143,-55.046192,669.319702
544,0,-0.004689,0.004565,-0.018225,-28.523718,-55.108208,669.380249
545,0,-0.004124,0.005015,-0.018105,-28.507471,-55.143070,669.425110
546,0,-0.004018,0.005247,-0.018274,-28.483746,-55.202991,669.468994
547,0,-0.001239,0.004071,-0.023815,-28.611506,-55.388847,669.481750
548,0,-0.001057,0.004368,-0.024258,-28.583549,-55.460335,669.532349
549,0,-0.000854,0.004663,-0.024497,-28.553581,-55.538017,669.580505
550,0,-0.000953,0.004748,-0.025056,-28.536570,-55.605083,669.614502
551,0,-0.000786,0.004868,-0.025419,-28.535568,-55.665443,669.643433
552,0,-0.000951,0.004908,-0.025656,-28.537022,-55.723122,669.677185
553,0,-0.001065,0.004704,-0.025968,-28.547499,-55.775879,669.718994
554,0,-0.001129,0.004848,-0.025837,-28.560192,-55.820885,669.769714
555,0,-0.001163,0.004619,-0.025973,-28.566561,-55.877686,669.850281
556,0,-0.001256,0.004595,-0.025725,-28.576937,-55.934944,669.945129
557,0,-0.001644,0.004402,-0.025738,-28.589766,-55.985023,670.033325
558,0,-0.001811,0.004277,-0.025738,-28.606462,-56.012119,670.114136
559,0,-0.002007,0.004365,-0.025668,-28.623295,-56.030964,670.184143
560,0,-0.002186,0.004256,-0.025534,-28.643721,-56.061813,670.265503
561,0,-0.001886,0.004360,-0.025545,-28.667927,-56.099174,670.352173
562,0,-0.001692,0.004447,-0.025488,-28.681572,-56.166771,670.441589
563,0,-0.001516,0.004397,-0.025449,-28.683722,-56.248531,670.515503
564,0,-0.001339,0.004547,-0.025326,-28.668755,-56.331280,670.589417
565,0,-0.001238,0.004595,-0.025265,-28.648706,-56.420486,670.661377
566,0,-0.001582,0.004496,-0.025279,-28.628510,-56.493320,670.726929
567,0,-0.001617,0.004707,-0.025240,-28.600327,-56.585770,670.802307
568,0,-0.001526,0.004619,-0.025179,-28.567242,-56.675129,670.868408
569,0,-0.001378,0.004878,-0.025113,-28.531317,-56.764057,670.941467
570,0,-0.001126,0.005251,-0.024663,-28.494436,-56.870670,671.024292
571,0,-0.001050,0.005814,-0.023946,-28.452755,-56.976257,671.090454
572,0,-0.001069,0.006104,-0.023271,-28.417723,-57.090084,671.163086
573,0,-0.000899,0.006384,-0.022605,-28.383116,-57.198193,671.245605
574,0,-0.000879,0.006467,-0.022151,-28.346228,-57.304401,671.318665
575,0,-0.001130,0.006506,-0.021699,-28.308977,-57.400177,671.384216
576,0,-0.001138,0.006423,-0.021382,-28.277555,-57.482822,671.441162
577,0,-0.001239,0.006282,-0.021256,-28.242064,-57.551483,671.494629
578,0,-0.001191,0.006206,-0.021309,-28.211061,-57.617397,671.544495
579,0,-0.001207,0.006088,-0.021455,-28.165073,-57.656116,671.570313
580,0,-0.001023,0.005950,-0.021752,-28.120998,-57.706734,671.624451
581,0,-0.001071,0.005571,-0.022010,-28.089350,-57.746597,671.663330
582,0,-0.001324,0.005061,-0.022560,-28.061422,-57.781666,671.709412
583,0,-0.001026,0.004840,-0.022940,-28.038532,-57.811119,671.753540
584,0,-0.000989,0.004629,-0.023274,-28.025728,-57.838898,671.789795
585,0,-0.000618,0.004667,-0.023404,-28.010132,-57.860905,671.824402
586,0,-0.000340,0.004692,-0.023555,-28.005947,-57.881844,671.874390
587,0,-0.000115,0.004592,-0.023774,-27.999926,-57.904404,671.916809
588,0,0.000176,0.004493,-0.024023,-27.999191,-57.927105,671.956665
589,0,0.000380,0.004156,-0.024328,-27.999527,-57.952812,671.989624
590,0,0.000479,0.004099,-0.024574,-28.005060,-57.988686,672.000549
591,0,0.000745,0.004231,-0.024871,-28.012686,-58.005516,672.003418
592,0,0.000764,0.004433,-0.025144,-28.021513,-58.034767,672.002686
593,0,0.001043,0.004793,-0.025471,-28.030867,-58.060093,672.002136
594,0,0.001215,0.005007,-0.025709,-28.052444,-58.068520,671.995056
595,0,0.001427,0.005281,-0.025841,-28.082815,-58.075470,672.003906
596,0,0.001665,0.005196,-0.026201,-28.130129,-58.090759,672.006897
597,0,0.002135,0.005046,-0.026260,-28.174271,-58.115093,672.011841
598,0,0.002432,0.005105,-0.026394,-28.220980,-58.146660,672.030029
599,0,0.002748,0.005082,-0.026415,-28.271826,-58.164574,672.038147
600,0,0.003076,0.005270,-0.026400,-28.313677,-58.187931,672.030579
601,0,0.003288,0.005523,-0.026488,-28.363832,-58.221069,672.021240
602,0,0.003503,0.005849,-0.026473,-28.406507,-58.254517,671.990295
603,0,0.003711,0.005970,-0.026671,-28.449722,-58.302242,671.950562
604,0,0.003757,0.006142,-0.027081,-28.491144,-58.337872,671.899414
605,0,0.003691,0.006183,-0.027562,-28.538193,-58.384449,671.844543
606,0,0.003580,0.006296,-0.027786,-28.589188,-58.424263,671.792908
607,0,0.003418,0.006343,-0.028045,-28.647774,-58.463123,671.734009
608,0,0.003428,0.006418,-0.028261,-28.716745,-58.506470,671.676270
609,0,0.003181,0.006287,-0.028336,-28.800928,-58.562424,671.618286
610,0,0.003075,0.006075,-0.028278,-28.890066,-58.610096,671.548279
611,0,0.003047,0.005885,-0.028186,-28.984299,-58.667610,671.489624
612,0,0.003000,0.005807,-0.028171,-29.074245,-58.736771,671.445251
613,0,0.002978,0.005791,-0.028105,-29.162607,-58.803101,671.403381
614,0,0.003075,0.005810,-0.028059,-29.249640,-58.855145,671.355591
615,0,0.002752,0.005959,-0.027970,-29.339764,-58.905148,671.304810
616,0,0.002296,0.005843,-0.027988,-29.425833,-58.959007,671.237183
617,0,0.001932,0.005934,-0.027890,-29.510117,-59.011669,671.165344
618,0,0.001759,0.006072,-0.027847,-29.604521,-59.078236,671.103455
619,0,0.001257,0.005994,-0.027798,-29.698650,-59.130024,671.039368
620,0,0.000942,0.005984,-0.027761,-29.786385,-59.186466,670.993225
621,0,0.000769,0.006162,-0.027666,-29.868559,-59.239887,670.951599
622,0,0.000384,0.005939,-0.027634,-29.949369,-59.296780,670.923340
623,0,0.000081,0.005914,-0.027578,-30.035677,-59.355988,670.906921
624,0,0.000051,0.005746,-0.027718,-30.110332,-59.416992,670.895935
625,0,0.000048,0.005797,-0.027779,-30.171335,-59.477676,670.898865
626,0,0.000142,0.005747,-0.028025,-30.221821,-59.537487,670.917847
627,0,0.000559,0.005743,-0.028255,-30.268311,-59.586605,670.958801
628,0,0.000867,0.005766,-0.028735,-30.317110,-59.641750,671.008606
629,0,0.001367,0.005806,-0.029203,-30.355209,-59.697495,671.058716
630,0,0.001681,0.006001,-0.029498,-30.392372,-59.750587,671.109314
631,0,0.002047,0.006090,-0.029675,-30.424509,-59.808094,671.159729
632,0,0.002248,0.006216,-0.029796,-30.451599,-59.853748,671.213562
633,0,0.002724,0.006291,-0.030099,-30.482170,-59.920742,671.294373
634,0,0.002800,0.006283,-0.030373,-30.508327,-59.982166,671.369446
635,0,0.003147,0.006409,-0.030574,-30.527962,-60.016228,671.439331
636,0,0.003207,0.006427,-0.030816,-30.543583,-60.059273,671.500671
637,0,0.003359,0.006705,-0.030867,-30.561319,-60.095760,671.552185
638,0,0.003238,0.006747,-0.030955,-30.578741,-60.136314,671.585388
639,0,0.003095,0.006683,-0.031106,-30.597725,-60.169044,671.620728
640,0,0.003100,0.006557,-0.031149,-30.618143,-60.204323,671.654297
641,0,0.002872,0.006232,-0.031329,-30.630423,-60.244961,671.688354
642,0,0.002844,0.006058,-0.031352,-30.639164,-60.298264,671.721313
643,0,0.002674,0.005890,-0.031472,-30.653660,-60.352386,671.747314
644,0,0.002530,0.005842,-0.031472,-30.658289,-60.418480,671.774597
645,0,0.002281,0.005741,-0.031585,-30.665024,-60.481674,671.784729
646,0,0.002390,0.005624,-0.031920,-30.656792,-60.557659,671.802246
647,0,0.002077,0.005409,-0.032124,-30.649817,-60.642086,671.832520
648,0,0.001787,0.005047,-0.032701,-30.645452,-60.726410,671.870056
649,0,0.001397,0.004632,-0.033263,-30.645237,-60.816528,671.909851
