Objects
100
,,Global Angle (Quaternion) Nico_1:Nico_1,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm
262,0,-0.025329,-0.038624,0.053050,0.997523,-63.096149,-40.193092,241.225067
263,0,-0.023016,-0.036965,0.049952,0.997802,-62.706463,-41.297726,240.412018
264,0,-0.020756,-0.034740,0.047389,0.998056,-62.245186,-42.422604,239.825439
265,0,-0.019044,-0.033108,0.045746,0.998223,-61.744392,-43.587936,239.387726
266,0,-0.017242,-0.031793,0.044579,0.998351,-61.220753,-44.696930,239.092209
267,0,-0.011672,-0.028802,0.042933,0.998594,-60.837105,-45.825737,238.767075
268,0,-0.009040,-0.027877,0.042311,0.998675,-60.364326,-47.019131,238.733444
269,0,-0.006617,-0.027290,0.041742,0.998734,-59.899014,-48.279186,238.787796
270,0,-0.004308,-0.027095,0.041156,0.998776,-59.452347,-49.515675,238.888962
271,0,-0.002497,-0.027182,0.040444,0.998809,-58.991089,-50.753765,239.084686
272,0,-0.001021,-0.027395,0.039850,0.998829,-58.508015,-51.947136,239.270309
273,0,0.000027,-0.027653,0.039048,0.998855,-57.988678,-53.131256,239.532715
274,0,0.000807,-0.028260,0.038268,0.998868,-57.433498,-54.305157,239.821793
275,0,0.001754,-0.028648,0.037636,0.998879,-56.849430,-55.452206,240.089691
276,0,0.002773,-0.028906,0.036924,0.998896,-56.219086,-56.619102,240.323639
277,0,0.003307,-0.028929,0.036131,0.998923,-55.519501,-57.727795,240.511902
278,0,0.004197,-0.028801,0.035542,0.998944,-54.771889,-58.768536,240.669876
279,0,0.004678,-0.028621,0.034804,0.998973,-53.980484,-59.704433,240.795914
280,0,0.005104,-0.028237,0.034234,0.999002,-53.161816,-60.565014,240.937790
281,0,0.005221,-0.027762,0.033700,0.999033,-52.319378,-61.332973,241.055344
282,0,0.005187,-0.027436,0.033329,0.999054,-51.464111,-61.998508,241.119049
283,0,0.005088,-0.026954,0.032990,0.999079,-50.602036,-62.643944,241.208694
284,0,0.004490,-0.026622,0.032741,0.999099,-49.735985,-63.151070,241.272415
285,0,0.003923,-0.026691,0.032373,0.999112,-48.862484,-63.477798,241.346375
286,0,0.002661,-0.026944,0.031878,0.999125,-47.981243,-63.685184,241.515244
287,0,0.001698,-0.027405,0.031192,0.999136,-47.124142,-63.663742,241.665268
288,0,0.000135,-0.027926,0.030361,0.999149,-46.284801,-63.567451,241.850021
289,0,-0.001132,-0.028595,0.029465,0.999156,-45.463345,-63.320732,242.067337
290,0,-0.002144,-0.029169,0.028599,0.999163,-44.653072,-63.017487,242.362396
291,0,-0.002947,-0.029591,0.028085,0.999163,-43.873585,-62.652649,242.751480
292,0,-0.003118,-0.030004,0.027474,0.999167,-43.103741,-62.244148,243.250504
293,0,-0.002942,-0.030089,0.026840,0.999182,-42.406303,-61.733280,243.855728
294,0,-0.002480,-0.030038,0.026236,0.999201,-41.752689,-61.135300,244.554520
295,0,-0.001881,-0.030059,0.025842,0.999212,-41.138184,-60.473064,245.351913
296,0,-0.001235,-0.029850,0.025926,0.999217,-40.608387,-59.775387,246.265030
297,0,-0.000341,-0.030115,0.026207,0.999203,-40.140171,-59.052410,247.326279
298,0,0.000871,-0.030567,0.027044,0.999166,-39.759689,-58.267128,248.519012
299,0,0.002174,-0.031397,0.028103,0.999109,-39.457531,-57.460041,249.872467
300,0,0.003676,-0.032679,0.029201,0.999032,-39.241806,-56.664570,251.355469
301,0,0.005093,-0.034166,0.030654,0.998933,-39.077290,-55.886120,252.899231
302,0,0.006661,-0.035968,0.032114,0.998815,-38.963211,-55.145428,254.455246
303,0,0.008308,-0.037457,0.033531,0.998701,-38.898182,-54.406597,255.985321
304,0,0.009863,-0.038444,0.034859,0.998604,-38.853107,-53.645802,257.492950
305,0,0.011801,-0.039472,0.035862,0.998507,-38.839245,-52.839085,258.939209
306,0,0.013573,-0.040351,0.036765,0.998417,-38.847633,-52.006168,260.283356
307,0,0.015171,-0.040948,0.037664,0.998336,-38.876728,-51.160805,261.551361
308,0,0.016453,-0.041428,0.038671,0.998257,-38.944683,-50.323097,262.723602
309,0,0.017496,-0.041985,0.039786,0.998172,-38.997742,-49.484703,263.796021
310,0,0.018228,-0.042580,0.040812,0.998093,-39.080471,-48.585808,264.755096
311,0,0.018782,-0.043151,0.041736,0.998020,-39.177498,-47.637714,265.654266
312,0,0.019492,-0.043798,0.042558,0.997943,-39.288761,-46.677162,266.485901
